@s0 legend "1"
4.451178999999999775e+00 2.45242426e+01 1.19109241e-02
4.455922000000000160e+00 2.45059174e+01 1.39764231e-02
4.460664999999999658e+00 2.45326295e+01 1.33791432e-02
4.465408000000000044e+00 2.45348746e+01 1.33278645e-02
4.470150000000000290e+00 2.45394583e+01 1.30334141e-02
4.474892999999999788e+00 2.45372984e+01 1.14594988e-02
4.479636000000000173e+00 2.45511930e+01 1.41086693e-02
4.484378999999999671e+00 2.45319953e+01 1.39830390e-02
4.489122000000000057e+00 2.45369197e+01 1.48537073e-02
4.493865000000000443e+00 2.45402015e+01 1.31066344e-02
4.498607999999999940e+00 2.45748971e+01 1.31707682e-02
4.503350000000000186e+00 2.45256856e+01 1.34510405e-02
4.508092999999999684e+00 2.45372478e+01 1.23779081e-02
4.512836000000000070e+00 2.45413580e+01 1.43368896e-02
4.517578999999999567e+00 2.45665484e+01 1.34933720e-02
4.522321999999999953e+00 2.45756063e+01 1.38782934e-02
4.527065000000000339e+00 2.45438126e+01 1.48524056e-02
4.531807999999999836e+00 2.45718519e+01 1.36899959e-02
4.536551000000000222e+00 2.45652729e+01 1.48294350e-02
4.541292999999999580e+00 2.45582534e+01 1.57852783e-02
4.546035999999999966e+00 2.45936696e+01 1.48712379e-02
4.550779000000000352e+00 2.45806455e+01 1.44622104e-02
4.555521999999999849e+00 2.45883862e+01 1.54938631e-02
4.560265000000000235e+00 2.45848528e+01 1.51092338e-02
4.565007999999999733e+00 2.46038443e+01 1.47270004e-02
4.569751000000000118e+00 2.45931336e+01 1.39570056e-02
4.574493000000000364e+00 2.46069633e+01 1.51457468e-02
4.579235999999999862e+00 2.45971815e+01 1.51039511e-02
4.583979000000000248e+00 2.46187506e+01 1.35754578e-02
4.588721999999999746e+00 2.45954770e+01 1.48604452e-02
4.593465000000000131e+00 2.46095052e+01 1.45981935e-02
4.598207999999999629e+00 2.45834278e+01 1.33882501e-02
4.602951000000000015e+00 2.46087013e+01 1.26860773e-02
4.607693000000000261e+00 2.46147008e+01 1.44642766e-02
4.612435999999999758e+00 2.46274932e+01 1.25004648e-02
4.617179000000000144e+00 2.46062394e+01 1.43374072e-02
4.621921999999999642e+00 2.46538312e+01 1.66395533e-02
4.626665000000000028e+00 2.46282401e+01 1.54680872e-02
4.631408000000000413e+00 2.46276777e+01 1.44918783e-02
4.636150999999999911e+00 2.46486463e+01 1.59739847e-02
4.640894000000000297e+00 2.46385977e+01 1.49875781e-02
4.645635999999999655e+00 2.46598454e+01 1.55233944e-02
4.650379000000000040e+00 2.46686794e+01 1.58148751e-02
4.655122000000000426e+00 2.46473965e+01 1.74593958e-02
4.659864999999999924e+00 2.46674764e+01 1.54147590e-02
4.664608000000000310e+00 2.46796132e+01 1.91788031e-02
4.669350999999999807e+00 2.46699895e+01 1.70000381e-02
4.674094000000000193e+00 2.46388460e+01 1.73890751e-02
4.678836000000000439e+00 2.46993571e+01 1.56093693e-02
4.683578999999999937e+00 2.47033834e+01 1.55203483e-02
4.688322000000000322e+00 2.47124899e+01 1.80166173e-02
4.693064999999999820e+00 2.46966916e+01 1.57395251e-02
4.697808000000000206e+00 2.46698119e+01 1.59877466e-02
4.702550999999999704e+00 2.47017820e+01 1.81158617e-02
4.707294000000000089e+00 2.46760175e+01 1.69943718e-02
4.712036999999999587e+00 2.47112775e+01 1.67571508e-02
4.716778999999999833e+00 2.47072573e+01 1.71979811e-02
4.721522000000000219e+00 2.47034546e+01 1.84192551e-02
4.726264999999999716e+00 2.47372084e+01 1.76446365e-02
4.731008000000000102e+00 2.47043489e+01 1.79479948e-02
4.735750999999999600e+00 2.47197272e+01 1.87117407e-02
4.740493999999999986e+00 2.47350242e+01 2.06616614e-02
4.745237000000000371e+00 2.47308108e+01 1.88171135e-02
4.749978999999999729e+00 2.47443033e+01 1.93847858e-02
4.754722000000000115e+00 2.47347475e+01 1.87868925e-02
4.759464999999999613e+00 2.47549200e+01 1.73756822e-02
4.764207999999999998e+00 2.47484619e+01 2.12497572e-02
4.768951000000000384e+00 2.47480330e+01 2.07224652e-02
4.773693999999999882e+00 2.47604198e+01 2.17259554e-02
4.778437000000000268e+00 2.47579303e+01 2.18434309e-02
4.783178999999999625e+00 2.47671685e+01 2.30733583e-02
4.787922000000000011e+00 2.47807347e+01 2.27287520e-02
4.792665000000000397e+00 2.47509456e+01 2.38819949e-02
4.797407999999999895e+00 2.47591127e+01 2.30107094e-02
4.802151000000000280e+00 2.46965117e+01 2.29946966e-02
4.806893999999999778e+00 2.47614857e+01 2.44978972e-02
4.811637000000000164e+00 2.48215169e+01 2.23521082e-02
4.816379999999999661e+00 2.48188120e+01 2.21745576e-02
4.821121999999999908e+00 2.48321046e+01 2.37417421e-02
4.825865000000000293e+00 24.83492328  0.025266  
4.830607999999999791e+00 2.48472909e+01 2.43473921e-02
4.835351000000000177e+00 24.85329619  0.02671403
4.840093999999999674e+00 24.89175059  0.02627061
4.844837000000000060e+00 24.87032472  0.02623394
4.849579999999999558e+00 24.86859961  0.02497006
4.854321999999999804e+00 24.88576683  0.02786895
4.859065000000000190e+00 24.87869078  0.02924105
4.863807999999999687e+00 24.91164929  0.03380562
4.868551000000000073e+00 24.9370429   0.02915196
4.873293999999999571e+00 24.90065829  0.03237677
4.878036999999999956e+00 24.86962581  0.03145935
4.882780000000000342e+00 24.95199794  0.03461419
4.887522999999999840e+00 25.00988192  0.03609052
4.892265000000000086e+00 25.03303913  0.03450827
4.897007999999999583e+00 25.10136973  0.03942243
4.901750999999999969e+00 25.16646424  0.03955289
4.906494000000000355e+00 25.15465183  0.04677521
4.911236999999999853e+00 25.22610736  0.04910093
4.915980000000000238e+00 25.28353122  0.04844145
4.920722999999999736e+00 25.48075636  0.0498237 
4.925464999999999982e+00 25.35538091  0.06562767
4.930208000000000368e+00 25.78695779  0.064611  
4.934950999999999866e+00 26.16332972  0.06960539
4.939694000000000251e+00 24.30520779  0.09736827
4.944436999999999749e+00 8.21465967 0.08110676
&
