@s0 legend "1"
3.118434 2.32927139e+01 1.15787519e-02
3.123177 2.32954849e+01 1.21840120e-02
3.12792 2.32937901e+01 1.48369440e-02
3.132662 2.32730445e+01 1.19409045e-02
3.137405 2.32983801e+01 1.76544272e-02
3.142148 2.32851264e+01 2.03832662e-02
3.146891 2.33038874e+01 1.04733606e-02
3.151634 2.33458375e+01 1.38926718e-02
3.156377 2.32991619e+01 1.65201142e-02
3.16112 2.32986640e+01 1.30797791e-02
3.165862 2.32776448e+01 1.31284734e-02
3.170605 2.33153978e+01 1.62742536e-02
3.175348 2.33153969e+01 2.04396029e-02
3.180091 2.33110364e+01 1.64760978e-02
3.184834 2.33173189e+01 2.14757321e-02
3.189577 2.32987089e+01 2.14342117e-02
3.19432 2.32915253e+01 1.85076686e-02
3.199063 2.33083301e+01 1.54213704e-02
3.203805 2.32812481e+01 8.01416424e-03
3.208548 2.33225227e+01 9.00105335e-03
3.213291 2.33315031e+01 1.83305794e-02
3.218034 2.33171914e+01 1.38347196e-02
3.222777 2.33059680e+01 1.89133975e-02
3.22752 2.32977531e+01 1.59544466e-02
3.232263 2.32779863e+01 1.43958300e-02
3.237005 2.33123054e+01 1.74240834e-02
3.241748 2.33135913e+01 1.86731297e-02
3.246491 2.33095472e+01 1.34074726e-02
3.251234 2.33178439e+01 1.57678184e-02
3.255977 2.33287981e+01 1.36131018e-02
3.26072 2.33197079e+01 1.34966951e-02
3.265463 2.33135019e+01 1.70366384e-02
3.270206 2.33333702e+01 1.29381751e-02
3.274948 2.33220086e+01 1.57825615e-02
3.279691 2.32907539e+01 1.21996161e-02
3.284434 2.32897296e+01 1.81320648e-02
3.289177 2.32992684e+01 1.07524170e-02
3.29392 2.33093653e+01 1.24112569e-02
3.298663 2.32991030e+01 1.90543768e-02
3.303406 2.33183224e+01 1.47461052e-02
3.308148 2.33119182e+01 1.16761051e-02
3.312891 2.33017652e+01 1.43473062e-02
3.317634 2.33061402e+01 1.98785964e-02
3.322377 2.33209145e+01 2.20162589e-02
3.32712 2.33234185e+01 1.65938300e-02
3.331863 2.33299189e+01 1.47019679e-02
3.336606 2.33188641e+01 1.40424280e-02
3.341348 2.33036394e+01 1.33302430e-02
3.346091 2.33154576e+01 1.90231553e-02
3.350834 2.33105453e+01 1.25069013e-02
3.355577 2.33075680e+01 1.56443151e-02
3.36032 2.33231954e+01 1.52448697e-02
3.365063 2.33058633e+01 1.97379777e-02
3.369806 2.33167536e+01 1.62875476e-02
3.374549 2.33553203e+01 1.30174327e-02
3.379291 2.34278771e+01 1.59296617e-02
3.384034 2.33804913e+01 1.81067142e-02
3.388777 2.33386492e+01 1.53541661e-02
3.39352 2.33190286e+01 1.81372689e-02
3.398263 2.33151043e+01 1.19546504e-02
3.403006 2.32580677e+01 1.43589708e-02
3.407749 2.32901186e+01 1.26362727e-02
3.412491 2.32728381e+01 9.19496656e-03
3.417234 2.32621945e+01 1.57869261e-02
3.421977 2.32687899e+01 1.26419849e-02
3.42672 2.32722372e+01 1.95600848e-02
3.431463 2.32686635e+01 1.34462314e-02
3.436206 2.32609374e+01 8.54031218e-03
3.440949 2.32936665e+01 1.77869159e-02
3.445692 2.32786152e+01 2.06970461e-02
3.450434 2.33060605e+01 1.23139889e-02
3.455177 2.33076117e+01 1.70078512e-02
3.45992 2.33032205e+01 1.93589982e-02
3.464663 2.32811572e+01 1.49149930e-02
3.469406 2.32893081e+01 1.12625737e-02
3.474149 2.33182656e+01 1.48240846e-02
3.478892 23.29744864  0.02447591
3.483634 2.32866815e+01 2.29487257e-02
3.488377 2.33134445e+01 1.94981944e-02
3.49312 2.33056748e+01 1.92179387e-02
3.497863 2.32830346e+01 1.54079815e-02
3.502606 2.32873295e+01 2.29174724e-02
3.507349 2.32925962e+01 1.57452224e-02
3.512092 2.33083667e+01 1.82375302e-02
3.516834 2.33034832e+01 1.90724999e-02
3.521577 2.32774584e+01 1.14199943e-02
3.52632 2.32852706e+01 2.32098825e-02
3.531063 2.32867644e+01 1.68391113e-02
3.535806 2.32673124e+01 1.92604772e-02
3.540549 2.33226212e+01 1.09197632e-02
3.545292 2.33054286e+01 1.36707913e-02
3.550035 2.32754924e+01 9.31531785e-03
3.554777 2.32797755e+01 1.74923869e-02
3.55952 2.33030791e+01 1.62506394e-02
3.564263 2.32985703e+01 1.35118720e-02
3.569006 2.32931654e+01 1.83077894e-02
3.573749 2.33469300e+01 1.47463455e-02
3.578492 2.33291575e+01 1.44355507e-02
3.583235 2.33140610e+01 8.32364065e-03
3.587977 2.33156770e+01 1.37141816e-02
3.59272 2.32832598e+01 1.69733782e-02
3.597463 2.32849465e+01 1.71364178e-02
3.602206 2.32930484e+01 1.45892544e-02
3.606949 2.32849089e+01 2.00530572e-02
3.611692 2.33180469e+01 1.08828882e-02
3.616435 2.33575399e+01 1.19856234e-02
3.621178 2.34808859e+01 1.76748503e-02
3.62592 23.43597771  0.02383097
3.630663 2.33431671e+01 1.62156980e-02
3.635406 2.33281034e+01 1.47482209e-02
3.640149 2.32891256e+01 1.73783187e-02
3.644892 2.32784580e+01 1.69665904e-02
3.649635 2.32519903e+01 1.92208287e-02
3.654378 2.32826043e+01 1.60914427e-02
3.65912 2.32914830e+01 1.02049859e-02
3.663863 2.32656924e+01 1.62048596e-02
3.668606 2.32786408e+01 2.20326589e-02
3.673349 2.32976624e+01 1.32442718e-02
3.678092 2.32811971e+01 1.20620302e-02
3.682835 2.32876430e+01 1.74655024e-02
3.687578 2.32826956e+01 1.57867517e-02
3.692321 2.32743272e+01 1.34514810e-02
3.697063 2.32709804e+01 1.97820904e-02
3.701806 2.32748554e+01 1.51249370e-02
3.706549 2.32489753e+01 2.23049140e-02
3.711292 2.32781403e+01 2.02575783e-02
3.716035 23.24095307  0.02386368
3.720778 2.32695124e+01 1.69202898e-02
3.725521 2.32725679e+01 2.02338374e-02
3.730263 2.33010218e+01 2.01026571e-02
3.735006 2.32843416e+01 1.83089378e-02
3.739749 2.32672726e+01 1.77730494e-02
3.744492 2.33032026e+01 2.28783891e-02
3.749235 2.32675059e+01 2.04117247e-02
3.753978 2.33055177e+01 1.96621680e-02
3.758721 2.32928109e+01 2.27828876e-02
3.763463 2.32856895e+01 1.97484908e-02
3.768206 2.32878749e+01 2.02762131e-02
3.772949 2.32826761e+01 1.94658102e-02
3.777692 2.33056678e+01 1.83760764e-02
3.782435 2.33154714e+01 1.85768183e-02
3.787178 2.33144519e+01 2.11734082e-02
3.791921 2.32878448e+01 2.28052894e-02
3.796664 2.33254994e+01 1.79834702e-02
3.801406 2.33129155e+01 1.76929666e-02
3.806149 23.27941179  0.02393498
3.810892 2.33259924e+01 1.92137089e-02
3.815635 2.33126021e+01 1.70667441e-02
3.820378 2.32778647e+01 2.29780232e-02
3.825121 2.32866370e+01 2.09706596e-02
3.829864 2.32940174e+01 1.81371265e-02
3.834606 2.33133292e+01 1.96162034e-02
3.839349 23.31843021  0.02430453
3.844092 2.33090785e+01 1.94261366e-02
3.848835 2.33093984e+01 1.75495303e-02
3.853578 2.32944592e+01 1.87684769e-02
3.858321 2.33228341e+01 1.39212517e-02
3.863064 23.28591121  0.02497811
3.867807 2.32813295e+01 2.06315138e-02
3.872549 2.32501985e+01 1.57542713e-02
3.877292 23.33047529  0.02672429
3.882035 2.33240891e+01 1.45371330e-02
3.886778 2.32988990e+01 2.04800203e-02
3.891521 2.33170586e+01 2.30929251e-02
3.896264 2.33324495e+01 1.92481247e-02
3.901007 23.2889155   0.02644159
3.905749 2.32925400e+01 1.66837861e-02
3.910492 23.30156007  0.02685468
3.915235 23.26736421  0.02557859
3.919978 23.31343557  0.02373387
3.924721 23.31478793  0.02355648
3.929464 2.33339458e+01 1.31511919e-02
3.934207 23.25041343  0.0247599 
3.938949 2.32703651e+01 1.38866335e-02
3.943692 2.32746929e+01 2.10576224e-02
3.948435 23.28584971  0.02569826
3.953178 23.28953107  0.02490485
3.957921 2.32416274e+01 2.08136002e-02
3.962664 23.2762975   0.02410524
3.967407 2.32580109e+01 1.94021849e-02
3.97215 23.27200607  0.02759151
3.976892 23.30229964  0.02420638
3.981635 23.31838186  0.02614828
3.986378 2.33369619e+01 2.22070054e-02
3.991121 23.3326975   0.02476393
3.995864 2.33419975e+01 1.84568469e-02
4.000607 23.30448486  0.02575376
4.00535 2.32944834e+01 1.31737576e-02
4.010092 2.33223746e+01 1.88327021e-02
4.014835 2.33396514e+01 2.22033556e-02
4.019578 23.38281586  0.02482975
4.024321 2.33240259e+01 2.13529362e-02
4.029064 2.33926226e+01 2.03710882e-02
4.033807 2.33640645e+01 1.88173949e-02
4.03855 23.30654664  0.02436927
4.043293 23.32412193  0.0297698 
4.048035 23.35818779  0.0262643 
4.052778 23.32499207  0.02480504
4.057521 2.33462891e+01 1.89427983e-02
4.062264 2.33521612e+01 1.91781062e-02
4.067007 23.35393129  0.02753192
4.07175 2.33376782e+01 1.96673856e-02
4.076493 23.37450207  0.02884023
4.081235 2.33769786e+01 2.15303005e-02
4.085978 23.32577757  0.02457651
4.090721 2.33594016e+01 2.12325795e-02
4.095464 23.38644564  0.02399249
4.100207 2.33846547e+01 2.08384267e-02
4.10495 2.33441006e+01 1.99980697e-02
4.109693 23.35901836  0.02993907
4.114436 2.33714273e+01 2.19032170e-02
4.119178 23.31359314  0.02350367
4.123921 23.36441314  0.02519557
4.128664 23.40274586  0.02418464
4.133407 23.39742714  0.02467331
4.13815 2.33672481e+01 1.52022355e-02
4.142893 2.33690074e+01 1.74308176e-02
4.147636 23.36399     0.03035173
4.152378 2.33570103e+01 2.10326478e-02
4.157121 23.37355086  0.02989079
4.161864 23.3859645   0.03446155
4.166607 2.33645149e+01 1.73579134e-02
4.17135 23.39387507  0.03242054
4.176093 23.41112821  0.02482624
4.180836 2.33568867e+01 1.53246236e-02
4.185578 23.36898193  0.02885644
4.190321 23.38978371  0.03035204
4.195064 23.40378386  0.02464566
4.199807 23.41367643  0.02843992
4.20455 23.35466721  0.03213263
4.209293 23.37135714  0.0292037 
4.214036 23.40482407  0.02348245
4.218779 23.44327679  0.03400057
4.223521 23.43990679  0.0336823 
4.228264 23.42145407  0.02448791
4.233007 23.41176     0.02922876
4.23775 23.45490643  0.03177817
4.242493 2.34385708e+01 1.99754505e-02
4.247236 23.42403586  0.02437888
4.251979 23.39168136  0.02954559
4.256721 23.38869764  0.02575859
4.261464 23.42651057  0.02698054
4.266207 2.34359961e+01 2.25631588e-02
4.27095 2.34166660e+01 1.80532568e-02
4.275693 2.34093115e+01 2.25875877e-02
4.280436 23.4325455   0.02533701
4.285179 23.42417079  0.02761187
4.289922 23.44553836  0.02603697
4.294664 23.44434729  0.02482333
4.299407 23.42414071  0.02743632
4.30415 23.415256   0.0257827
4.308893 23.41478457  0.02931397
4.313636 23.434162    0.02748236
4.318379 23.46208921  0.03057692
4.323122 2.34098064e+01 2.12572218e-02
4.327864 23.502177    0.03292337
4.332607 2.34049837e+01 2.07725724e-02
4.33735 23.47550971  0.03344244
4.342093 23.47274807  0.03113802
4.346836 23.42954721  0.02792588
4.351579 23.50412914  0.02668691
4.356322 23.46401079  0.03162778
4.361064 23.44449707  0.03275032
4.365807 23.49822464  0.03509634
4.37055 23.47230986  0.02744812
4.375293 23.48027414  0.03084923
4.380036 23.46649129  0.04730585
4.384779 23.5032155   0.02582086
4.389522 23.46546321  0.02352228
4.394265 23.52606643  0.0276378 
4.399007 23.46172957  0.0261538 
4.40375 23.44842807  0.02518217
4.408493 23.46176086  0.02843853
4.413236 23.397821    0.03782593
4.417979 23.41631414  0.04197062
4.422722 23.46065736  0.02830229
4.427465 23.477083    0.03094252
4.432207 23.52234564  0.0320261 
4.43695 2.35824686e+01 2.23600773e-02
4.441693 23.49843964  0.02736059
4.446436 2.34984462e+01 2.30521822e-02
4.451179 23.50121721  0.02709501
4.455922 23.42505979  0.02967297
4.460665 23.508052    0.03312824
4.465408 23.5284435   0.03680222
4.47015 23.45762129  0.03474183
4.474893 23.51347586  0.02397301
4.479636 23.52118071  0.02466739
4.484379 23.57055129  0.04087297
4.489122 2.35062248e+01 2.31504666e-02
4.493865 23.52575307  0.03507039
4.498608 23.51053343  0.02886065
4.50335 23.44388236  0.03095472
4.508093 23.55563143  0.02674005
4.512836 23.51526957  0.02924071
4.517579 23.48375343  0.03545959
4.522322 23.53101536  0.0382787 
4.527065 23.55337129  0.03064869
4.531808 23.58531207  0.02525317
4.536551 23.53364943  0.04688189
4.541293 23.51594529  0.02844327
4.546036 23.56020764  0.04096624
4.550779 23.55425586  0.04565237
4.555522 23.62277064  0.0381418 
4.560265 23.66414429  0.04722696
4.565008 2.36053542e+01 2.34577915e-02
4.569751 23.665302    0.04069122
4.574493 23.58057829  0.04053271
4.579236 2.36032012e+01 2.14926243e-02
4.583979 23.61443964  0.04165806
4.588722 23.58571907  0.03619253
4.593465 23.56162871  0.03669228
4.598208 23.61502364  0.0489837 
4.602951 23.58026464  0.05682972
4.607693 23.67292129  0.04485166
4.612436 23.61563286  0.03549599
4.617179 23.59915907  0.0338296 
4.621922 2.36002939e+01 2.19533081e-02
4.626665 23.67342479  0.04343326
4.631408 23.63963107  0.0417447 
4.636151 23.6177865   0.03995273
4.640894 23.63315286  0.04026666
4.645636 23.62610714  0.03643038
4.650379 23.62186429  0.03370865
4.655122 23.62624664  0.04120526
4.659865 23.58678479  0.05362269
4.664608 23.75250164  0.0428359 
4.669351 23.67025364  0.04610845
4.674094 23.65830593  0.04161291
4.678836 23.690371   0.0610567
4.683579 23.68477764  0.05463287
4.688322 23.690743    0.04045309
4.693065 2.36237729e+01 2.05088077e-02
4.697808 23.68000493  0.04668927
4.702551 23.7809305   0.04646432
4.707294 23.78318386  0.05947397
4.712037 23.753201    0.04525138
4.716779 23.75363743  0.03583569
4.721522 23.75249757  0.05221432
4.726265 23.72694671  0.07223698
4.731008 23.68109607  0.05766809
4.735751 23.81242943  0.05130018
4.740494 23.81554243  0.05229535
4.745237 23.73730807  0.04786088
4.749979 23.74891     0.06711176
4.754722 23.69790093  0.05219686
4.759465 23.8243635   0.04607067
4.764208 23.84396264  0.04942551
4.768951 23.79971286  0.06573664
4.773694 23.70693286  0.05570021
4.778437 23.79790486  0.05103714
4.783179 23.85430514  0.05235538
4.787922 23.8697165   0.04724882
4.792665 23.96691664  0.06163487
4.797408 23.83805714  0.07809331
4.802151 23.8520465   0.04956862
4.806894 23.85697664  0.07064229
4.811637 23.81835793  0.07761557
4.81638 23.82066114  0.06883406
4.821122 23.825059   0.0794681
4.825865 23.84018271  0.06168043
4.830608 23.84715221  0.04185187
4.835351 23.8196325   0.08444624
4.840094 23.87682407  0.06243764
4.844837 23.89498121  0.08865004
4.84958 23.72944243  0.07401711
4.854322 23.88611257  0.06542626
4.859065 24.04762171  0.09115221
4.863808 23.80721236  0.07269309
4.868551 23.83823979  0.10538627
4.873294 23.96373993  0.06970929
4.878037 23.92528914  0.1039127 
4.88278 23.92431579  0.09803995
4.887523 23.92372964  0.07222057
4.892265 24.05098136  0.12547921
4.897008 24.1285435   0.09697087
4.901751 24.17113843  0.13276751
4.906494 24.30572707  0.11199641
4.911237 24.13344643  0.13610646
4.91598 24.25576271  0.1474203 
4.920723 24.565727    0.11341424
4.925465 24.95152936  0.20831888
4.930208 25.29267986  0.22461122
4.934951 25.06606893  0.21440849
4.939694 23.5804115   0.23444884
4.944437 7.95270038 0.28195858
&
